model_path,test_set_path,mean_ppl,ci_low,ci_high,skipped_samples,ci_level,ci_method,split,max_samples,seed,bootstrap_iters
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,20.227219,19.618086,20.932636,3,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,23.418621,22.705904,24.230144,3,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,22.521512,21.820510,23.315479,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,25.495972,24.698698,26.385465,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,18.060470,17.350393,18.797311,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,20.537542,19.743254,21.382131,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,15.967692,15.482252,16.419106,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,18.762030,18.195959,19.299230,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,9.842162,9.526590,10.169318,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,11.172576,10.812150,11.531799,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,14.151297,13.754919,14.589652,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,16.280417,15.816639,16.766909,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,15.520658,15.148473,15.919229,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,17.533725,17.109855,17.979373,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,13.629302,13.169360,14.085178,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,15.640534,15.098777,16.172907,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,13.494226,13.096187,13.882097,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,15.675858,15.256033,16.106876,2,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,8.349793,8.085997,8.587616,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,9.346500,9.052353,9.624458,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,11.870099,11.551914,12.213499,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,13.504142,13.143855,13.891944,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,13.087019,12.778610,13.419115,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,14.671327,14.318249,15.037392,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,11.588959,11.215287,11.963799,3,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.103811,12.679519,13.551390,2,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,15.485571,15.008414,15.935344,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,17.680902,17.136243,18.191773,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,16.160490,15.717861,16.596181,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,17.693337,17.193746,18.188101,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,8.503754,8.184069,8.830261,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.692611,9.338222,10.048077,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,18.211102,17.709009,18.741124,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,19.978994,19.427208,20.531139,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,14.416287,13.866206,14.956370,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,16.129254,15.533912,16.722116,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,13.747573,13.322603,14.156767,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,15.666327,15.201367,16.132561,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,14.432320,14.049726,14.813218,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,15.765277,15.330376,16.201798,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,7.534428,7.246224,7.814610,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,8.494301,8.181428,8.807964,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,16.377299,15.917313,16.866638,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,17.978790,17.469381,18.501751,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,12.865167,12.369399,13.345916,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,14.352802,13.814942,14.878423,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,16.819853,16.312968,17.321339,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,19.175503,18.610465,19.731012,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,16.014913,15.634639,16.396042,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,17.572709,17.148180,18.008225,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,16.528147,16.050367,17.027045,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,18.636420,18.134598,19.183586,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,9.622770,9.271922,9.996162,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,10.772833,10.380463,11.188764,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,14.469489,13.959331,14.945896,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,16.219618,15.682549,16.763735,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,15.214273,14.743195,15.648607,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,17.701901,17.129349,18.213166,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,14.667487,14.334239,15.023531,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,16.243283,15.857135,16.641263,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,15.079355,14.628269,15.566923,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,17.222435,16.727651,17.748803,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,8.545281,8.237965,8.878941,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.633111,9.291873,10.006817,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,13.152989,12.695336,13.615954,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,14.917063,14.428221,15.438830,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,10.589572,10.159494,11.022963,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,10.633042,10.201228,11.081900,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,23.323605,22.675740,23.955351,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,23.578161,22.917940,24.225778,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,22.391378,21.773141,23.093204,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,22.699408,22.074195,23.399813,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,23.295504,22.635283,24.043774,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,23.807334,23.132951,24.561350,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,19.659372,18.937737,20.457191,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,19.874953,19.123996,20.698183,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,11.354894,10.789570,11.986355,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,10.494213,10.038974,10.975517,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,27.186874,26.100348,28.199821,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,26.235920,25.410062,27.043455,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,25.254262,24.403772,26.244265,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,24.778775,24.026544,25.656202,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,27.120314,26.113915,28.158025,2,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,26.613158,25.780708,27.547146,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,22.860331,21.632854,24.329752,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,21.470199,20.522070,22.443840,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,17.458852,16.924298,17.955371,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,17.563263,17.042058,18.066329,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,10.471995,10.141033,10.806640,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,10.471229,10.134177,10.808616,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,15.192069,14.768104,15.651463,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,15.253982,14.799437,15.713607,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,16.473898,16.063980,16.900398,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,16.518235,16.107037,16.942281,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,14.630112,14.144122,15.105688,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,14.669601,14.181569,15.157251,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,15.045056,14.589997,15.469020,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,15.059472,14.644116,15.493465,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,8.997248,8.719001,9.278308,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,8.981912,8.702026,9.254144,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,13.083233,12.715020,13.489617,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,13.065307,12.690137,13.472874,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,14.344976,13.995562,14.705867,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,14.313275,13.961613,14.674574,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,12.613335,12.187324,13.033548,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,12.596448,12.173385,13.022757,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,17.215570,16.670037,17.711337,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,17.494612,16.946130,18.007590,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,17.319629,16.844092,17.789361,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,17.493371,17.005016,17.971809,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,9.299979,8.958400,9.647397,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.384805,9.034860,9.738270,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,19.587369,19.064812,20.148774,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,19.824168,19.274114,20.393246,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,15.733129,15.152730,16.321100,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,15.919195,15.335720,16.515449,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,15.349833,14.866776,15.802792,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,15.592084,15.101682,16.050251,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,15.621477,15.195879,16.045249,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,15.748226,15.319164,16.181364,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,8.238732,7.928838,8.544290,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,8.294640,7.978995,8.605528,0,0.95,bootstrap,test,1000,42,1000
